date,review
il y a 3 mois,"Une fois de plus , aucune sauces , pas de jouet avec le happy meal , pas de serviettes…"
il y a un an,"Qelle différence entre un maxi best of et un menu classique ? Aucune le cornet de frites est rempli de moitié et on a un supplément de 1,50 € !!!!"
il y a 5 ans,"J'ai rarement vu un McDonald's aussi sale !
Quel horreur fuyez !
Sur les quatre employés derrière le comptoir aucun n'a dit bonjour, hormis le …"
il y a 7 mois,Mauvaise commande reçu via Uber eat tout ca car un incompétent à inverser les commandes chez eux. De plus Uber eats qui veut pas rembourser maintenant. Être compétent quand on est recruté c’est la moindre des choses ça serait bien que la ou le manager fasse passer le message à son équipe merci
il y a 7 mois,"À FUIR !!!
Commande non respectée , en drive demande de poisson et finalement c'est du poulet, très grave car allergie !! De plus conditionnement exécrable (soda sans …"
il y a 7 mois,"Je suis passée le mardi 8 août au soir, j'ai commandé un double cheese bacon et à ma grande surprise, pas de bacon dedans.
Je vais voir l'équipiere et elle va en cuisine demander un dbl cheese bacon en …"
il y a 5 mois,on nous as mis dehors sous prétexte qu ils y a avait trop de monde et ils onts oublier la moitié de notre repas abominable a fuir
il y a 6 mois,"20 minutes d'attente avant que l'on prenne ma commande au drive, alors que j'étais seul ! Tous ça pour oublié les frites dans mon menu."
il y a un an,"J'y suis allé le vendredi soir du week-end du jour de l'an, les sandwichs étaient parfaits (de la conception au goût). Quand au service, je ne mets pas 0 car il était 22h (donc moins d'effectif) mais être servi en 20 minutes pour 5 burgers 2 frites et 2 soda, c'est quand même exagéré même s'il y avait du monde."
il y a 2 ans,"Préparation longue pour le mode livraison.
Les barquettes de frites 🍟 du menu maxi best of ne sont meme pas remplies à moitié, c'est vraiment du vol!!! …"
il y a 7 mois,"J'ai commander une boîte de 9 nuggets ,et a ma grande surprise je  trouver 10 nuggets  !!!  Les nuggets sont toujours chaud et bien servi comme au quartier nord !   Meilleur MacDo de France 👍👍 je conseille vivement !! …"
il y a 9 mois,Restaurant se situe au centre commercial pas facile accès. Repas propre personnel accueillant. Il y a un peu attente faut êtres passiant. Le toilette parfois il n y a pas de liquide pour laver le main. Toilette pas très terrible
il y a 10 mois,"Ecoeurant, commande en livraison. Le steak haché du 280 sentait le poisson. Et je n’invente pas. A croire que ce sont des animaux qui font à manger ?! A vomir. A fuir. Virez tout ce ramassis d’incapables. Ils savent même pas faire cuire un …"
il y a un an,"Équipe déplorable, incapable de fermer dés boissons correctement, 50euros pour une commande immangeable !"
il y a 5 mois,"Sur place ou à emporter, toujours au top. Service Click and collect très pratique"
il y a 6 mois,"Je suis resté de longue minutes au Drive car on m'a oublié 🤦‍♂️. A savoir j'étais là seul voiture au Drive.
Aucun geste commercial rien. …"
il y a un an,Même pas une étoile il mérite !! NUL IL MANQUE TOUJOURS QUELQUE CHOSE !!!! Il mette pas de serviette !!!! TRÈS DÉÇUS !!! MIEUX VOS SADRESSE A LA CONCURRENCE. Je me retrouve avec un hamburger boisson sans frite !!! Et j’en passe pour les …
il y a un an,"Mettent trois plombes à nous servirent, ils ne mettent pas de serviettes… bref 10 fois que je viens , 10 fois que c’est la même, il y’a même une serveuse black qui nous demande si c pour nous ce qu’on commande comme si c’était notre mère ?? Mais quelle manque de respect !"
il y a un an,"Nul vraiment, j y retourne plus. Je sais pas quel heure il faut y allé pour avoir quelque chose de correct ? Là par exemple je reviens du drive, coca chaud sans gaz et avec les glaçons fondus, imbuvable...les frites froides, le burger ça …"
il y a un an,Le monsieur chargé de distribuer les sacs à emporter n’articulaient pas bien et n’était pas sympathique du tout !! On doit attendre dehors sa commande. Heureusement qu’il ne pleuvait pas !! …
il y a 9 mois,"J’ai pris wrap au poulet, j’ai reçu wrap au chèvre. Bon en soit c’est pas trop grave, mais en plus du ça wrap n’étais pas du tout doré donc avec la goût du pate frais. Totalement déçu !"
il y a 6 mois,Depuis la rénovation le restaurant c'est grandement amélioré je recommande service rapide
il y a un mois,Ce MC do était sale et les sandwichs et frites froides à mes deux passages.
il y a 9 mois,"Déçu par les 3 frites qui se battent entre eux dans le menu « maxi ». Plus facile de douiller quand c’est à emporter et en drive j’ai bien l’impression.
Dommage."
il y a 8 mois,"Commander des nuggets, sans recevoir les sauces; juste un mot « inutile », je viens de me faire larguée je pensais pouvoir me réconforter avec une sauce chinoise et mes nuggets.. dommage, déçue. Bonne soirée a vous"
il y a 5 mois,"Service déplorable j’ai du me répéter au moins 7 fois et en plus de sa le monsieur avec le micro ma
Crier dessus !!!"
il y a 2 mois,Temps d’attente trop long et mal organisé
il y a un mois,Merci pour mon royal cheese👍. Merci aux cuistos et serveurs. …
il y a 4 mois,Propre rapide et sympa  à l' inverse de vos collègues toulousain
il y a un an,"Beaucoup plus propre qu'avant en revanche le personnel n'est pas très courtois.
Ça parlait mal dans les cuisines, mon fils
de 6ans a du entendre déblatérer des adultes.
Par contre le mcdo était chaud c'est bien la première fois."
il y a 10 mois,Si j’aurais pu mettre 0 je l’aurais fais ! Commande uber Eats livrez à moitié j’ai réceptionner que les boissons .. pas de leur faute selon eux mais celui du livreur uber eat loool !! 65 euro pour boire ce fût très cher les gobelets 🤷🏻‍♀️ a évité …
il y a un an,"Je suis venue en janvier et j’ai mangé sur place. J’ai eu un problème pour l’impression d’un ticket aux bornes, le personnel a été patient et super sympa avec moi! …"
il y a 10 mois,"1/Acheter une boîte qui s'appelle ""box chèvre à partager"" à 14euros et se retrouver avec 3 beignets au chèvre et 8 beignets de poulets ... comment dire que c'est plutôt décevant voire carrément gênant.. il y a clairement tromperie sur la …"
il y a un an,"À fuir ! Livreur au nom de chilli qui vol les commandes des gens !
Je suis extrêmement choquée de la réaction de la responsable de cet établissement qui répond au téléphone avec autant de vulgarité et d’irrespect ! …"
il y a 4 ans,"Pire expérience Mcdo ever : une demi heure d'attente au drive, pas de jouets dans les happy meal, pas de sauces dans les sacs, et glace enfant mise à l'envers et  donc renversée : l'enfer !"
il y a 9 mois,"Censé ouvrir à 9 h
Du personnel présent dedans et n’ouvre pas avant 9 h30.
Table extérieur non nettoyé. Je ne reviendrais pas"
il y a un an,"Deco et Ambiance top, service top, rapide, personnel sympa.  C'est propre.  Seul bémol, frites de betteraves carottes arrivées molles, froides et pleines de gras. Par pitié, remettez les potatoes."
il y a un an,Catastrophique commande jamais reçu et la responsable qui répond au téléphone avec autant d’irrespect et de vulgarité c’est inacceptable ! Comment peuvent-ils laisser une personne aussi mal élevée répondre aux réclamations des clients …
il y a un an,"Service relativement rapide, et personnel à l’écoute des clients.
En effet en commandant sur l’une des bornes à disposition dans le restaurant, un membre du personnel est venu me voir pour me demander si je pouvais modifier ma …"
il y a 6 mois,"Franchement encore plus cher que le burger King, moins bon qu'avant, et on a toujours faim au bout de deux heures..."
il y a 3 mois,"Y'avais plus de coca
En plus radin sur les potatoes"
il y a 6 mois,Service beaucoup trop long pour un fast food
il y a un an,Ce mc do plus jamais ! On m’annonce une rupture de mc frist ! Chose impossible! Annoncez juste aux clients que vous ne les faites pas parce que ce menu ne vous rapporte pas assez. Bref Ensuite la personne qui m’a encaissée ni bonjour ni au …
il y a un an,"Un pur scandale !!!
J'ai fais une commande via Uber Eat. Livraison rapide, pas de problème là dessus. …"
il y a un an,"Le Meilleur Mcdo !! Le personnel est adorable, toujours aux petits soins pour les clients, fort appréciable. Rapide, efficace je recommande ! J'y vais volontiers 3 fois par mois pour mes enfants."
il y a 4 ans,"Commande au drive j arrive chez moi ca ne correspond pas à ce que j'ai commandé.
Ce n'est pas la première fois que ça arrive !!"
il y a 10 mois,"Je suis venu dans cet établissement ce matin afin de prendre un petit déj' et m'installer à l'étage pour travailler sur mon pc. Personnel agréable, serviable et l'établissement est propre."
il y a un an,Publicité mensongère soit disant depuis le 21 Juillet il y a les verres coca en click & collect !! Je prend les verres dans le menu sur mon ticket il marque bien les verres avec je demande des explications pourquoi il n’y a pas de verres …
il y a un an,Reçu mauvaise commande de uber eat par la faute d’une employée de mac do très désagréable au téléphone après m’avoir raccrochée deux fois au nez avant de prendre la réclamation la seule solution apportée est de me demmerder avec le service …
il y a 4 ans,"10h36 je commande 3 eggs & bacon
10h50 j'attends toujours et on me dit que le dernier egg arrive
10h55 on me rembourse et je m'en vais sans rien. …"
il y a 10 mois,000 pointer je viens de commander sur le ticket correcte mais dans le sachet pas les bonne boisson ni hamburger très énervé 😡. Du coup pas de repas …
il y a 4 ans,Un peu déçue par l état de propreté du restaurant qui laisse à désirer. J ai même vu un cafard sur la table... La décoration est vieillissante. L accueil est sympathique et le service rapide. Je trouve dommage que l on nous donne des sauces …
il y a 5 mois,Drive et restau Fermé à 9h20 du matin faites gaffe les horaires ne correspondent pas
il y a un an,"Injoignable,
Ça fait une heure que j’ai passé commande par uber . …"
il y a 10 mois,"Tout est parfait, sauf le serveur, qui me dit droit dans les yeux qu’il ma mis un extra sauce creamy Deluxe et enfaite… rien! La prochaine fois j’irais au Macdo chave"
il y a un an,"Zéro ! Aucune aide venant du personnel !
Aucun effort pour essayer de comprendre le client.
1 personne qui travaille 4 qui regarde/discute. …"
il y a 8 mois,Affiche une ouverture 24/24 ... mais ferme quelques heures (ex : vous vous pointez à 8h30 et c'est fermé jusqu'à 9h30). Donc promesse mensongère ...
il y a un an,"J'ai pris un menu signature double viande au drive
. 15 euros.
Arrivée a la maison il y avais qu une viande alors que j'ai payé pour deux …"
il y a 10 mois,"15 balles pour un sandwich et des frites imbibés de coca... Imbouffables.
Le coca n'était pas fermé.
Dommage le service était rapide"
il y a 11 mois,"Propre ,vraiment bien entretenu l l'équipement et l équipe  propre,sa fait plaisir sa q changé dans les bons sens du thermes, ALLER bonne appétit les gens. ✊👍🥰😜 …"
il y a un an,"Payer 10€ son burger signature froid, ça pique.
C'est toujours la même rengaine chez McDo, on paye cher pour manger des burgers froids.... …"
il y a un an,"Des voleurs, pas de tickets aux bornes, ne savent pas s'organiser et nous sommes retourner pour signaler un manque, ils ont repris notre sachet et nous ont rendu seulement ce qu'il manquait !!! Le reste ils l'ont gardé ! …"
il y a un an,"Si seulement c était possible de mettre 0! Visiblement chez eux le Mac first n'est pas au menu puisque n'importe quel jour n'importe quelle heure ils sont en ""rupture"" . Personnel désagréable ,incompétent. Ne commandez surtout pas sur Uber a ce Mac do!!!!!"
il y a un an,"Je n y vais plus car le paiement en carte sodhexo ne marche pas.
En fait il accepte le paiement mais au moment de payer il y a toujours un refus. Je l ai teste plusieurs fois et à chaque fois ça échoue. …"
il y a un an,Des erreurs ou des produits manquants à diverses reprises au drive. On avait commandé des chicken avocado et au lieu du guacamole nous avions du wasabi dedans ! Les Burgers étaient immangeables ! Service sur place long et peu d’organisation pendant les heures de pointe ! Allez plutôt à celui de Chave !
il y a un an,"Une grande frite commandé, seulement 3 frites sont arrivés à la livraison. 4€80 les 3 frites, les big mac sont san salade et san sauce.
Le pire mec do de toutes la région, malheureusement Deliveroo a géo localiser …"
il y a un an,J’y mange très régulièrement toujours la même chose 2 menu signature Bbq et à chaque passage le burger n’est pas le même. Parfois énormément de sauce parfois 2 goutte parfois 2 tranche fromage AOP parfois 1 parfois 1 tranche AOP 1 tranche …
il y a un an,Je viens plus dans ce macdo il y a trop des poteau ils sont tous noir invisible la nuit ils pourrait bien les peindre en blanc ou acheter des bandes réfléchissantes sa coûte 7€ …
il y a un an,J’y vais depuis que je suis petit car habitant le quartier ça a toujours été pratique et une sortie sympa. Il y a une énorme baisse de qualité depuis deux ans. Les standards ne sont plus les mêmes : c’est impressionnant. Les burgers ne …
il y a un an,"Quel humiliation ! 😡 « repas »commandé depuis la plateforme Uber eat, problème d’étiquetage dès le départ de la commande du service mcdo, donc le livreur a dû faire les aller retours entre Une cliente et moi, les plats sont arrivés …"
il y a un an,"Nous avons commandé un deluxe, un big mac, cheese, un double cheese bacon.Nous avons eu 2 big mac, un double cheese bacon sans bacon.. J ai appelé le resto et la réponse est : débrouillez vous avec Deliveroo… Nous n avons plus de bacon à …"
il y a un an,"Arrivée aujourd’hui de Paris, je passe à McDo avec mes enfants. Les employés sont désagréables à commencer par la personne qui m’a encaissé le vigil et la personne qui m’a servi. En plus le mc Fleury 4,30€!!!! Moitié de pot ??? Ce n’est pas pas normal . En tout cas plus jamais ce McDo 😤😤😤 je vous le déconseille …"
il y a 9 mois,"Petits menus abordable, et repas pris sur le pouce, personnel très attentionné ce qui est un plus"
il y a un an,Équipe très dynamique côté masculin remerciement à eux helas la manadger black n est vraiment pas à la hauteur faire des réflexion désobligeante devant la clientèle je désapprouve et on ne parle pas au employés de la sorte c est déplorable de voir j avais envie d intervenir bref pour ma part endroit à éviter vue les propos tenu
il y a 4 mois,Je viens de trouver un cil dans mon hamburger j’ai envie de vous insulter
il y a 2 ans,"A fuir. A chaque fois il manque quelque chose quand on commande chez vous. Ce soir on a payé 63€58, pour avoir aucune frite pour les menus commandés. Soit disant ""bug de tablette, faites vous rembourser sur Uber Eat"". Depuis quand les menus …"
il y a un an,"Commande click & collect, 40 min d’attente, salarié qui refait toute la commande après avoir demandé le contenu à 3 reprises : elle était perdue, apparemment. Argent pourtant bien débité."
il y a 5 ans,"Tellement tellement lent. Même lorsque vous êtes deux a attendre, comptez y passer 15minutes minimum. Les employés rigolent, discutent et ont cette faculté hallucinante qui consiste à faire exactement comme si les clients en face d'eux …"
il y a un an,Service écoeurant mac do la blancarde le sois disant responsable de reconnaîtra sûrement après erreur de son employé lors de ma commande au drive me dit que il faut retourner payer alors que l'erreur vient d eux et non de mon fait! Pas …
il y a 2 ans,"Minable, le service est lamentable..
Le personnelle n'est pas capable de donner la commande lorsqu'elle est prête, il faut aller la réclamer. En plus de ça une espèce de manager en carton se permet …"
il y a un an,"Lamentable
Franchement degeulasse, ne fait plus de Mcfirst ni de Happy Meal à partir de 14h, mais en revanche propose les produits séparé, c’est degeulasse de la part du …"
il y a 2 ans,Comme il n'y avait pas de place en bas et ayant une poussette pour fils j'ai pris l'ascenseur ou il y avait un balais a l'intérieur lorsque je suis arrivée à l'étage un employé m'a crier dessus me disant de prévenir avant de monter et de …
il y a 2 ans,"Repas arrivé froid et quand on demande à le changer, ils refusent.
L'accueil est limite irrespectueux.
Le seul point positif est les agents de sécurité.
Je ne recommande pas du tout, passez votre chemin!"
il y a un an,"Le pire mc do du monde les burgers ne sont pas préparés mais jetés les ingrédients sont quasiment en dehors du pain
Le pain des wraps collent sur …"
il y a un an,"Non mais la, c'est vraiment dégueulasse!
C'est pas genrre on se plaint parce-que c'est pas bon. J'ai recu un burger et des frites qui ont était préparés plus de 24h ça sentait pas bon
Il faut vite le fermer cet endroit"
il y a un an,"Le pire Mac do de Marseille à fuir !!
Tout est bidon employés managers bouffes, vous avez refait le Mac Donald c'est bien, il faudrait penser à dégager vos equipes de bras cassé... plus de 15ans que sa dure et sa s'arrange toujours  pas..."
il y a un an,"Service horrible,45 minutes pour avoir une commande alors que le mac do est vide, le manager bloque la commande et nous sert pas!
Incompréhensible
Je déconseille"
il y a 2 ans,Réellement je ne sait comment on peu faire pire !! Ce n’est pas un burger que j’ai eu mais un parpaing !! Il était tellement dur je l’ai jeté directement ! Vos petites combines pour faire de l’argent na d’égal que votre professionnalisme ( …
il y a 11 mois,"Personnel peu aimable, aucune différence de poids dans les frites entre un menu Maxi Best-Of et celles d'un menu Best-Of, pourquoi payer plus cher alors ?"
il y a 2 ans,"Pire macdo équipe pas sérieuse il manque toujours un truc dans notre commande incroyable à chaque fois que j’y vais c’est pareil , dernière fois que j’y remet un pied pourtant même quand il n’y a presque pas de client ils se permettent …"
il y a un an,"Manque des articles dans la commande, et quand on leurs dis, nous envoie balader.
Désagréable au possible !
A éviter absolument !"
il y a un an,"Au monsieur à l'accueil de la borne drive le 26 octobre à 20h30, apprends à taper un code fidélité. C'est pas parce qu'il y a du monde qu'on bâcle la clientèle."
il y a 6 ans,"Responsable peu commerçant. Une erreur ça arrive.. Ici la responsable rechignant à corriger l'erreur et à rembourser un burger commandé mais pas disponible (elle proposait un autre à la place normalement 1,5€ moins cher). À la fin pour 4 …"
il y a 9 mois,"Excellent, le restaurant est très propre, le personnel accueillant, les produits toujours à bonne température. C'est le meilleur McDo que j'ai pu fréquenter."
il y a 2 ans,"Direction drive pour une glace, après 10 minutes d'attente pas de glace coincé 20 min pour rien sans pouvoir sortir. Aucune indication au préalable bien sûre. Il y a toujours quelque chose qui ne va pas avec eux. A fuir"
il y a 2 ans,"Commande passée sur leur site pour un montant de 70€. Livraison trempée par la boisson de mon fils, donc menu immangeable et 2 hamburgers manquants. Mon mari se déplace car impossible à avoir au téléphone, arrivé la bas on le fait poireauté …"
il y a un an,"Aucune différence entre menu maxi best of et menu normal. Peut être la grandeur de la boisson avec pleins de glaçons 🤣
Vous êtes un peu bcp radins sur les frites. …"
il y a un an,"J’ai passer une commande et je n’est jamais reçu ma commande la responsable et désagréable et vulgaire zéro respect , elle est incapable de régler le souci me raccroche au nez, …"
il y a un an,"Commande avec glace et boisson sans hamburger, le restaurant ne répond pas au téléphone, c’est franchement pas sérieux ( commande à 52 euros ) pour mes enfants . Super Macdo !!!"
il y a 11 mois,"Très bon fast food ,mais seul souci pour les commandes en livraison manque le jouet du happy meal ou les sauce"
il y a 2 ans,"Service rapide, mais beaucoup rapide!
J'ai commandé en plus deux Happy meal, avec 2 paquets de cartes pokémon supplémentaires, qui malheureusement pour moi n'ont pas étais mis dedans ! C'est pas les …"
il y a 2 ans,"Accueil scandaleux, presque agressif. Plus dans 30 minutes d’attente pour un café, une eau gazeuse et une glace.
Une employée qui n’était pas en service se permet de faire un scandale parce …"
il y a 2 ans,"⚠️ Ne commandez jamais au restaurant de blancarde privilégiez le restaurant de 5avenue, que des erreurs de commandes, jamais de sauces ni de serviettes, souvent il manques la moitié de la commande, des glaces complètement liquide, je suis …"
il y a un an,Commande au drive très rapide mais j ai oublié un article je suis rentré à l interieur pour commander et malgré énormément de personnel l attente à été longue et malgré l annonce des verres collecter avec les menus ces derniers étaient absents
il y a 2 ans,"Intoxication alimentaire survenue suite à la consommation d'un filet o fish de toute évidence avarié, une heure après j'ai commencé à avoir des maux de tête, des nausées avec une grosse sensation de fatigue qui a duré plusieurs heures. …"
il y a 3 ans,"'e commandez jamais par Uber ! Commande incomplète 2 fois d'affilée ! Manque les desserts, le sandwich et même les jouets des menus enfants ! Impossible de joindre le restaurant si on veut par exemple un filet sans sauce ! Ils décrochent et raccrochent directement !"
il y a 6 mois,Hausse des prix ne signifie pas hausse de la qualité ni de la quantité.
il y a 11 mois,"C’est un mcdo de substitution celui là c’est  si vrmnt partout c’est fermer tu va chez lui et encore .. un service client ta peur !!! Courrez à l’estaque, joliette ou autre mais celui la 0/10"
il y a 3 ans,"Manque toujours quelque chose au drive quand tu arrives à la maison t’es dégoûté!
Il me manquait ma boîte nuggets et évidemment tu fais pas demi tour ! …"
il y a 4 ans,"Mc do du jarret
Service laisse à désirer ils préfèrent rigoler et parler entre amis que s activé car beaucoup de clients qui attendent. …"
il y a 9 mois,"Un Royal Deluxe petit et sans sauce , pourtant nous avons payé pour un maxi-best of
Les potatoes sont froides
A fuir"
il y a 4 ans,"Les membres du personnel peu agréable, jouent et rigolent entre eux,  au lieu de servir correctement les clients. Le temps d'attente est trop long alors qu'il n'y a personne. Conclusion personnels a revoir."
il y a 4 ans,Toujours aussi pas bon mais toujours plus cher. Pour un menu à 13€ avec un hamburger signature (signature oui mais que dans la nomination car en fait  C est un steak tout fin sur cuit) cela est vraiment lamentable. Mais bon il faut des fois y accompagner ses enfants....
il y a 2 ans,Le menu MCFIRST  EST indisponible à partir de 23h et ce pour toute la nuit ! C'est inacceptable ! Tout ce qu'il y a prévu à la carte devrait être en cuisine ou alors le mentionner sur les panneaux d affichage ! Tout ça pour engendrer un peu plus de fric pathétique vous perdez des clients
il y a un an,"Franchement correct, rien à dire des bosseurs travaille sérieux. C'est pas facile tout les jours mais jamais était déçu. Donc changer rien!"
il y a 2 ans,McDo on sait à quoi s’attendre. Je ne comprends pas comment on peut oublier des sauces ou mettre des sauces qui n’ont rien à voir (sauce tartare remplacer par sauce chinoise). …
il y a 2 ans,"Service un peux lent , je pense à un manque de personnel qui s’occupe du restaurant et du drive en même temps ,
Si non ça reste un McDo , frite chaude , et burger aussi ,
Je suis pas fan de l’eau je préfère la bouteille d’avant"
il y a 3 mois,C'est Carré rien n'a redire
il y a 5 ans,"Une honte pour l'enseigne ! Plus rapide de changer de ville pour un burger, plutôt que de passer une commande ici... 3 clients dans la salle et tout les compteurs à leur maximum d'affichage... …"
il y a 2 ans,Commandes jamais complètes manque tjrs les sauces de salades qui sont payantes et la j en avais prit trois c est systematique chez eux s etait une commande uber rien a voir avec la livraison  mais y en a marre on paye pour rien tjrs déçue …
il y a 3 ans,"Mérite  un 0 mais pas possible.
Vérifier bien lorsque vous faites une CB sans contact. La caissière  malhonnête du drive m ""a déduit que 20€ au lieu de 30€ en chèques  vacances . Bizarrement …"
il y a 2 ans,"Apres 22h30 pas de menu Mac first et la qualité des frites est médiocre ! Je commande un Burger en précisant sans porc on me propose un triple cheddar arrivé chez moi yavais rien de triple dedans mais le.pire c'est qu'il y avait du bacon , …"
il y a un an,"Bof, cher pour ce que c'est... rien ne remplace un bon steak frittes.  En plus c'est quasiment le même prix."
il y a 2 ans,"Pas dutout professionnel commande faite par uber et on reçoit la mauvaise, on se déplace jusqu'au lieu pour qu'ils la refassent mais ils se trompent encore une fois: ils oublient un menu, une frite, ils nous mettent que des petits menu …"
il y a 2 ans,"Une attente de 20 minutes pour une commande click and collect suivi de commentaire et une attitude désobligeant de l'un des manager.
C'est incroyable que d'un mc do à l'autre le personnel soit aussi peu aimable. En tout cas, je ne recommande pas celui là !"
il y a 4 ans,"Faites demi-tour si vous voulez aller dans ce Mac Do. Cheveux retrouvés dans mes potatoes......Sympa.
Dispute entre employés à la caisse......cool. …"
il y a 3 ans,"☹️ 𝗘𝗺𝗽𝗹𝗮𝗰𝗲𝗺𝗲𝗻𝘁 𝗱𝗶𝘀𝗰𝘂𝘁𝗮𝗯𝗹𝗲 (à côté du Boulevard Sakakini). A le mérite d'être à proximité du métro 5 Avenues et du tram.
☹️ 𝗖𝗼𝗺𝗺𝗮𝗻𝗱𝗲 𝗹𝗮𝗯𝗼𝗿𝗶𝗲𝘂𝘀𝗲 sur panneau tactile  Je devais appuyer plusieurs fois …"
il y a 3 ans,"Mc do ressaisissez vous c'est de plus en plus mauvais, service exécrable et ça sent très fort(voir mauvais) frites toujours froides, boisson préparée à l'avance donc plus de pétillant. …"
il y a 2 semaines,Super moment en famille
il y a 2 ans,"Je vois que des commentaires négatifs et je suis
Du même avis depuis des années. Mais là se soirs se fût exceptionnel tout étaient frais!  Les pains les viandes les nuggets les potatoes tout étais en bonne et …"
il y a 11 mois,"Honteux pas d’autre mot, attendu plus de 1H au drive pour 2 voitures devant moi ! C’est une honte vraiment"
il y a 2 ans,"Je sais que c'est un risque chez les fast food ( surtout au drive ) mais particulièrement dans celui ci, il manque toujours un produit que vous avez commandé, alors si je m'en aperçois ça va! mais encore aujourd'hui je n'ai pas pris le …"
il y a 4 ans,"quand il manque les 2/3 des frites sur un menu maxi commandé au drive ...
photo sans trucage."
il y a 2 ans,"Alors pour ma part je suis passé par le Drive, ça été plutôt rapide.Arrivé à la maison(10mn en voiture) tout était là et encore chaud,Même les sauces spéciale! Rien à dire côté Drive!"
il y a 2 ans,"En cette période de covid il est absolument pas normal que les écrans tactiles pour commander ne soient pas nettoyés et désinfectés régulièrement, il y a plein de traces de doigts partout c'est vraiment dégoûtant !! A éviter absolument..."
il y a un an,"Personnel pas agréable, agressif, et après avoir payé 3 sauces potatoes, lorsque je reviens demander les sauces chinoises oubliées et comprises avec les nuggets on ne me les donne pas car soit disant ils n'ont pas oublié et que c'est payant. Bravo!"
il y a 6 mois,"Petite pause avec un café gourmand, au calme."
il y a un an,"Plusieurs fois que je viens et un super service n’en déplaise aux clients « agacés » rapide et très bon en plus d’avoir été refait à neuf
Courage au personnel"
il y a un an,Ça faisait longtemps que j avais pas croisé en France un mac do aussi bien. Pourtant on a fait une commande avec 17 burgers !!!! A 23h. Ils ont été au top !!!!’
il y a 2 mois,Jamais répondu à 1 seul appel ☹️
il y a 4 ans,"Mais ou sont passées ces viandes juteuses.
Je ne sais pas ce qu'ils font mais la qualité a baissée on dirait qu'ils font cuire les via des en avances et les gardent longtemps qui fait que le sandwich n'est pas à mon goût. Le fromage n'est pas fondu et la viande sèche."
il y a 5 ans,Qui n aime pas MC Do ? C est trop bon !
il y a 5 ans,"En arrivant à la fermeture, je m'attendais à être mal reçue, à ne pas avoir le choix sur les menus, etc...
Et bien c'est tout le contraire qui s'est passé. Ce fut un agréable moment. Bravo et merci aux équipes en place ce samedi soir 👏👏 …"
il y a un an,Franchement je commande bcp Uber Eats va falloir arrêter à jamais mettre de sauce je prend tjr des potatoes et des nuggets j’ai jamais mes sauce delux on dirais vous les payer de votre poche en plus je demande pas en plus je veux juste celle que j’ai commandé c’est vraiment chian de manger sans sauce
il y a 2 ans,"Le resto est sympa, bien entretenu. Le nettoyage est fait sérieusement... J'ai bien aimé la déco. Le personnel est aimable et pro! Je pense que certains devraient en prendre de la graine"
il y a 2 ans,"Ma petite cousine souhaitait juste poser une question à ce cher Macdonald’s pour essayer de commander, mais la dame qui a répondu a citer « oh la je n’ai pas le temps » je suis très déçue et elle aussi ! Je ne le recommande pas vue les employés de ce genre."
il y a 3 ans,Manager ou sécurité on sait pas trop ce qu il fait scotché au comptoir mais il est désagréable. Me dit de mettre un masque quand lui l a sur le mention ainsi que d autres employés lol une autre personne rentre sans masque et lui dit rien …
il y a 2 ans,"Fuyez ! Commande comme à son habitude incomplète. Manque de professionnalisme et de bon sens.
J'ai eu la ""chance"" de les avoir au téléphone, employé au départ agacé, mais a …"
il y a 9 mois,Beaucoup amélioré par rapport à il y a 3 ou 4 ans très bonne surprise
il y a 3 ans,"HORRIBLE il n'y a pas d'autres mots. Ne commandez JAMAIS dans ce Mc Do. On commande 3 menus on nous en livre la moitié d'un, et en + froid. Personne ne répond au téléphone, les livraisons sont retardées, et c'est pas bon. …"
il y a 5 ans,"Je viens de passer 1h au drive, coincée entre 2 voitures, à attendre que la file avance. La dernière fois, une employée m'a agressée verbalement pour une histoire de couverts à salade (véridique). Et dans le sac en papier, 4 fois sur 5, il …"
il y a 2 ans,"Ne commandez jamais sur uber eats ou deliveroo, je commande un menu, je reçois un sandwich rien avoir pour commencer, sans les frites , sans sauce et la mauvaise boisson, et quand on mes appelle pour les prévenir ils s'en foutent complètement. Cest du manque de respect à ce niveau la"
il y a 2 ans,"C'est -5 étoiles qu'il faudrait, le menu complet est une erreur, rupture de stoxk sur les produits, il ne savent pas servir une portion correcte.
Vraiment à boycotter pour les faire réagir sinon ça ne changera pas"
il y a un an,"Très déçu des commandes , toujours des oublis ou des produits qui ne correspondent pas.  Sans parler des 6 verres que je n'ai jamais vu après avoir commandé plusieurs fois."
il y a 4 ans,"J'y suis passé récemment en plein rush et bonne surprise, la commande était complète, correcte et chaude! Par le passé c'était très différent, un des pires McDo de la ville.. Je ne met pas + de 3 étoiles tout simplement car ça reste McDo, ça dépanne mais ça s'arrête là!"
il y a 2 ans,Juste un petit message a tous ceux qui se permette de critiquer moi je dis top pour ses jeunes qui court sur les rushs car c est pas facile et au vu de tous les evenements qu on a eu cette annee soyez un peu plus cool bien sur des oublis sa …
il y a 6 ans,"Très moyen...circulation de voiture en permanence. .donc on mange sous la population,  bruit infernal de la route, ce mac do n est pas super propre: les pigeons font leurs excréments sur les tables et bancs..l espace jeux pour enfants n est …"
il y a un an,"longue attente au drive (plus de 30min), oubli de sauce bbq payée et un des menus qui était censé être un maxi Best Of ne l’était pas (le menu concerné a été payé comme un maxi Best Of)."
il y a 4 semaines,Très très bien
