date,review
06/2024,Je viens se soir avec mon amie mang la bas cetais super acceuil sympas trs bonne explication et hamburger  la hauteur de mes exigences merci pour se jolie moment pass la bas et vous dit  la prochaine
06/2024,"Chez big Fernand, on vous vend tout plus cher sous prtexte dune fausse authenticit franchouillarde. On sent que les vendeurs sont brieffs pour nouer la conversation, ici,  la limite de la lourdeur. Il faut tout faire diffrent du"
03/2024,Allezy
06/2024,"Parmi les meilleurs burgers que jai mang. En plus de la qualit des matires premires, un accueil et une ambiance chaleureuse."
06/2024,"Une rfrence, les hambugs sont trs bons. Concept et ambiance sympas."
06/2024,"Dlicieux burger sur mesure, le pain brioch est lun de ses nombreux atouts.  tester plusieurs fois, pour en profiter davantage"
06/2024,"Excellent burger, nous nous sommes rgals ! Cadre vraiment agrable, personnel aimable et produits dlicieux.merci BIG FERNAND!"
03/2024,Maximum dans des petits plats
06/2024,Tout simplement le meilleur burger de lyon .Un accueil au top avec des produits de qualit .Je recommande
06/2024,"Des burgers  vous faire pter le bide tellement ils sont bons. Seul bmol, le prix. Mais la qualit du produit vaut le coup."
06/2024,"Trs bons burgers, mais portions un peu petites lorsquon a une grosse faim."
06/2024,"Super resto, hamburger avec des ingrdients uniquement franais, de bonne qualit et frais le tout avec un service rapide.Quite  vouloir manger un burger, vitez les fast food americains."
06/2024,"Une chane de restaurant mais qui garde la qualit de la viande, du fromage et des frites maisons.Je conseille."
06/2024,Le personnel est toujours au top et souriant.La qualit produit est ce quil se fait de mieux chez les restos Hamburger.Le must in Lyon
06/2024,Lun des meilleurs lieux  mon sens pour les burgers Hamburgs plutt. Avec une prfrence pour le Bernie. Laccueil galement est au top. Je recommande vivement
06/2024,"Trs rapide, extrmement bon et bonne ambiance!Lgrement victime de son succs, car il y a beaucoup daffluence et la salle est petite."
06/2024,"Trs bon hamburgers, je conseille."
06/2024,"Burgers vraiment dlicieux, frites et sauces maisons et boissons qui changent un peu de lordinaire ! Par contre il y a peu de places en terrasse et il y a du monde"
06/2024,"De bons hamburgs dans un cadre pittoresque avec un personnel accueillant. Cependant, prix un peu lev et salle un peu exigu."
06/2024,Super restaurant ! Serveur trs agrableBurger trs bonMerci !!!!!
06/2024,Personnel trs agrable et attentionnPour le hamburg excellent ainsi que les frites maisons ou la saladeA recommander avec plaisir un concept revu  la franaise
06/2024,"Superbe exprience. 2me fois que nous y allons, quipe toujours au top, repas dlicieux et de qualit. Tout pour plaire !"
06/2024,LE roi du hamburg Hamburger Franais !L o la viande est de qualit !L o les burgers sont exceptionnels !
06/2024,Burgers et frites dlicieux mais gchs par ub service super lourd et sur jou et surtout par latroce odeur de friture qui imprgne les vtements mme en restant dix minutes....
06/2024,"Le Burger Bernie tait excellent, les sauces succulentes et les frites parfaites !Hte de revenir !"
06/2024,"Burgers sympas mais pas exceptionnels. Les recettes sont originales, trs sympas pour changer du classique cheese burger"
06/2024,"Comme tous les big Fernand, les sandwich et leurs garnitures sont bons. Le prix sen ressent et le personnel se perd parfois un peu lors des heures daffluence"
06/2024,"Depuis que jai dcouvert Big Fernand je ne peux plus men passer ! De trs bons hanburgs, de plus le personnel est vraiment sympa. Je recommande !"
06/2024,"Je suis all avec tout la famille, trs satisfait, la viande super"
06/2024,Des burgers de trs bonne qualit avec un service impeccable. Mme si le prix est lev la qualit est prsente.
06/2024,"Les burgers sont excellents ! Les frites maison aussi, service rapide. Un super moment !"
06/2024,"Dlicieux menu, burger et frites faites maison. Le cadre est sympa, en bois, cela crer une ambiance chaleureuse."
06/2024,"Humour et bon got sont au rdvLes burgers dlicieux, les frites assaisonnes avec soinJe recommande"
06/2024,"Les burgers sont excellents, avec des produits frais et lquipe est super sympa. Je pourrai me nourrir que de a"
06/2024,"Jamais du, personnel sympa, burgers de qualit, je recommande !"
06/2024,Trs bon accueil et produits de qualit. Service rapide. La terrasse est un peu sur la route mais la salle est agrable.
06/2024,"Les meilleurs burgers, pas donns mais a vaut le dtour. Le staff est toujours trop sympa."
06/2024,"Restaurant excellent, service rapide et sympathique, lquipe est au top et les formules sont de qualit et bien remplies."
06/2024,"Super restaurant, burgers aussi bon que laccueil et le service"
06/2024,Les burgers prfrs de mon petit fils et les frites d aprs lui sont les meilleures du monde....Aprs les miennes bien sur
06/2024,Trs bon burgers de Lyon
06/2024,Style fast food bon. Pas trop cher et bien meilleur quun Macdo.
06/2024,"De vrais bons hamburgers , un personnel aimable et comptent ... des produits de qualit"
06/2024,Le burger franais jadore ! Dlicieux ! Un quipe super sympa. Et surprise sur la chaise
06/2024,"1ere exprience, trs satisfaitTrs bon accueil et trs bon hamburg Service rapide"
06/2024,"Les meilleurs Burger ! Bon rapport qualit prix, lambiance et le personnel sont sympa !"
06/2024,"Super accueil ! On a pris le bartholom  et ctait rellement bon ! On nous offert le dessert  la fin, apprciable !Prix correct. Je recommande"
06/2024,"Les burgers sont super bon et le concept intressant, cependant je te trouve que les prix sont trop levs"
06/2024,"Burger pas mal mais frites trs moyennes, jai trouv le menu assez cher au final par rapport  ce qui tait propos"
06/2024,Super bien reu personnel gentil et souriant je recommandeBurger dlicieux viande pain et sauce maison
06/2024,Hamburger excellent parmis les meilleurs de Lyon. Accueil excellent galement. Mention spciale pour les fernandines et les lixirs frites et limonades.
06/2024,"Super burger, mais attention aux tarifs un peu trop sals comme les frites...."
06/2024,"Trs bien reu, service rapide, burger plus que correct."
06/2024,"Super accueil, et des hamburgs  tomber par terre. Seul regret  les frites enfin les fernandines, trop sches et peu goteuses."
06/2024,Commande passe via Uber eat. RAS rien n a t oubli et les produits taient soigneusement emballs. On sest rgal
06/2024,"Personnel peu agrable le jour de ma visite, contrairement aux autre restaurants de la chaine que jaffectionne."
06/2024,"Trs accueillant, trs bon, le ct fait maison est vraiment super !! Je conseille !!"
06/2024,"5 me fois que je mange ici, 5 me burger excellent, 5eme service plus que parfait, 5 me excellent moment et pret pour une 6 eme"
06/2024,Les hamburgs etaient dlicieux. La cuisson de la viandes etait parfaite. Nous allons recommander ce restaurant  nos proches
06/2024,Des hamburgs top qualit et trs goteux ainsi quune quipe dynamique et enjoue font de Big Fernand un endroit sympa o se poser pour manger.
06/2024,Pas plus que 5 toiles!! Cest trop bon ds la premire bouche tu as envie dans prendre un second par gourmandise!!! Les fermandines trop bonnes!!! Bref je kiff grave!!!
06/2024,Excellent accueil et trs bons hamburgers. Par contre les desserts ne sont pas extras....
06/2024,Burgers savoureux et goteux  faits maison  composer soit mme. Des frites maison excellentes. On reviendra et on essaiera les desserts ...
06/2024,Sans doute les meilleurs burgers de Lyon ! Service rapide et aimable. Je recommande !
06/2024,Ils font dsormais parti des meilleurs burgers que jai jamais mang. Magnifique.
06/2024,Juste appel car je ne savais pas que ctait une sorte de fastfood donc inappropri pour un djeuner avec ma vieille tante.
06/2024,Plus de 20 euro le burger avec 6 frites !Ta pas trop limpression de te faire une marge de ouf !
06/2024,"Trs bon burger, des serveurs  cuisto au top, mais lgrement chre pour des jeunes"
06/2024,Burger trs bons mais tout de mme cher comme rapport qualit prix
06/2024,"votre sauce secrete a la rglisse ou a lanis, merci de prvenir. IMMONDE SIMPLEMENT ! Vous mavez fais vomir moi et ma femme enceinte. Je ne vous recommanderais jamais !"
06/2024,"Delicieux, meilleur burger que jai mang pour linstant dans un cadre sympa."
06/2024,"Je ne comprends mme pas comment jai p oublier de vous noter je pense que jtais trop occupe  saliver , les burgs sont parfait,limite orgasmiques,je ne peux pas tre plus claire"
06/2024,"Trs bons hamburgers, accueil chaleureux et sympathique."
06/2024,"Ensemble satisfaisant. Quantit largement suffisante. Burger plutt gras, frites pas terrible. Boisson plutt bonne."
06/2024,Le burgers sont pas mal. le reste trs moyen. on peut trouver beaucoup mieux  Lyon sur le meme thme.
06/2024,"Tout est vraiment au top  burgers, choix, et le service aussi! Merci!! 3 fois jy ai mang et jy reviens encore..."
06/2024,"Du,  on ne peut plus mettre daubergine dans le burger,  la place de la viande"
06/2024,"Personnel au top,burger au top produits frais cuisin sur place on sest rgals que dire de plus parfait en tout points!"
06/2024,Une quipe sympa et des bergers dlicieux. Que demander de plus !!!Mais quel dommage de ne plus trouver de burger  lagneau !
06/2024,Trs bon ! Les burgers sont un peu petits et les frites en petits morceaux.
12/2023,Copieux et dlicieux   refaire
06/2024,Excellent. Produit de qualits Trs bon accueil. Dco trs sympa
06/2024,Accueil trs sympa et trs bon repas ! Pour un tarif vraiment correct. Je recommande
06/2024,Un bon restaurant avec des burgers qui sortent un petit peu de lordinaire. Restaurant propre et accueil convenable.
06/2024,"Cest toujours un plaisir daller manger lbas, lambiance est cool, les employs sont fun et la nourriture est extra !"
06/2024,Serveurs trs sympathiques.Prix trs abordables.Service rapide.
06/2024,Burger dlicieux et personnel trs sympa.Je recommande srement les meilleurs burgers de Lyon!
06/2024,Accueil souriant et aimable. Burger avec du got et des bons produits. Boissons originales. Merci!
06/2024,"Un burger tres bon, la limonade est moyenne je trouve car ca a le gout de medoc parfois, un personnel sympa et motiv."
06/2024,Le meilleur fastfood... Je ne sais mme pas si on peut parler de fastfood tellement cest bon
03/2024,Parfait
06/2024,Service rapide mme en plein milieu de laprsmidi et le serveur est sympa
06/2024,Burgers de qualit ! Et les vgtariens sont les biens venus ! Je recommande fortement !!
06/2024,"Excellent burger, mais encore une fois ils se sont tromps dans ma commande ..."
06/2024,Un peu cher 15 lhamburger avec frite et boisson mais cest bon !
06/2024,"ParfaitAccueil super, burger tres bonOn reviendra"
06/2024,De trs bons hamburgers maison et cella devient trs rare...merci
06/2024,Personnel trs agrable et service rapide. Le rapport qualitprix est exceptionnel. Je recommande !
06/2024,"Refuser de nous servir mercredi soir  22h01 ... Quel dommage, une minute trop tard ! Pas franchement commerant... et quelle frustration"
06/2024,Burger trs bon et pas trop cher.Le service est au rendezvous.
06/2024,Excellent burger ! Fruits et sauces maison ! Service rapide et accueil extra !
06/2024,Trs bon burger ! Super accueil
06/2024,"Jai t du par les petits pains trop mous et proches des pains des Mc Do, autrement la viande est trs bonne."
06/2024,"De bon burgers , des frites fraches , limonade artisanale pour 15 Vive le fait maison"
06/2024,"Qualit au top, avec des portions gnreuses pour un tarif pas si lev que"
06/2024,"Burger moyen, pain a priori dcongel, du, javais en souvenir que ctait de meilleur qualit"
06/2024,Tres BON ! Mais TRES cher !Les Burgers sont goutus et les fitres vraiment TOP !Une bonne ambiance  un peu surjoue ..
06/2024,Je vous dconseille de prendre en livraison mon burger est arriv sous forme de galette et les frites froides formaient un bloc compact
06/2024,Personnel trs agrable et burgerfrites excellents !
06/2024,Trs bon  juste que le serveur  mis 30 minute pour me servir mon cafee il avait oublier
06/2024,Toujours au top. Sauce maison et produits de qualit. Equipe vraiment trs sympa et conviviale.
06/2024,"Trs Bon produit, quipe jeune et dynamique. Facile daccs  pied mais la terrasse est trs petite..."
06/2024,Nous avons trs bien mang. Trs bon produits et accueil vraiment sympathique
06/2024,"Tres bon! Dommage quil y ai seulement un burger vg, mais il est trs trs bon."
06/2024,Rien  dire nourriture au top et accueil hyper chaleureuse.Juste dommage quil nait pas de quoi changer un bb si non parfait.
06/2024,"Excellents burgers,  parmi les meilleurs de lyon.  Le prix est peut tre  peine trop lev"
06/2024,"Service top, trs bon. Rapide et propre."
06/2024,"trs bien accueilli, personnel agrable et burger excellent, je recommande"
06/2024,Une jolie dcouverte. Service trs rapide. Les frites y sont dlicieuses !
06/2024,Miam miam les bons burgers maison. Un endroit acceuillant et qui ne se prend pas la tte. Deco tendance. I like it
06/2024,"Un accueil chaleureux, de bon burger et une ambiance sympa. Que demander de plus ?"
11/2023,Bon produit fraisService rapide
06/2024,"Excellents hamburgers  la franaise. Seul petit reproche, manque de tables."
05/2024,Une sacre dcouverte
06/2024,"Trs bon burger,  accueil trs chaleureux"
06/2024,"Bon service, excellents burgers  produits frais et rapidit dexcution !"
06/2024,"Bon, rapide, travail a la chaine tres bien organis, mais je trouve chre pour un burger."
06/2024,Tout simplement les meilleurs burgers de Lyon ! Une adresse incontournable pour les amateurs de bons burgers.
06/2024,Impressionn par la rapidit du service. Qui est d ailleurs agrable. En plus c est bon !
06/2024,"Accueil trs fun, burgers trs bon et qui sortent de lordinaire,  refaire !"
06/2024,La meilleure chane de restaurants spcialiss dans le burger prsente  Lyon. Jamais du !
06/2024,"Super resto, personnel agrable, bon produit. On a pass une excellente soire entre collgues"
06/2024,"Trs bonne adresse. Viande excellente, mention spciale pour les frites fraiches"
06/2024,Trs bien accueilli et le burgeurs sont juste excellent. Je recommande le prix est correct
06/2024,Burgers et frites de qualit avec un personnel agrable malgr des prix plutt levs
01/2024,Superbe accueil !
06/2024,"Bon restaurant, toujours bien accueilli, les hamburg et les frites sont excellentes."
06/2024,"Trs bon, prix correct et qualit au top ! Personnel gentil et aimable !"
06/2024,"Bon mais rapport qualit prix un peu trop serr, service parfois un peu lourd, surjoue la convivialit"
06/2024,Les meilleurs hamburgers de Lyon !
06/2024,"La qualit de votre cuisine, de votre accueil et de votre quipe mrite les 5 toiles"
06/2024,"Super ambiance, super musique de fond, super bouffe, trs heureuse davoir got, je recommande !"
06/2024,Accueil au top musique waouh et le menu super bon jadore je reviendrai chez Big Fernand.....
06/2024,Trs bons burgers. quipe jeune et trs sympa
06/2024,Hamburger excellent... Et surtout la possibilit de le concevoir.Un peu cher quand mme
06/2024,Excellent burger je recommande un plus je habite pas loin.
06/2024,Hamburgers excellents mais le service dplorable.  galement le sol et les tables crades.
06/2024,"Bonne cuisine, les fernand sont trs gentil et attentif  nos attentes, et surtout trs souriant. Je recommande"
06/2024,Burger incroyable et personnels trs sympathique !
06/2024,"Personnel chaleureux, bons Burgers, sauces et frites sympa !"
06/2024,"Super bon, produits de qualit, accueil trs sympathique!"
07/2023,conseiller  toute personne qui souhaite se rgaler...
06/2024,Un burger tout simplement excellent. Il faut goter !
06/2024,Excellent  !!!  Vous ne mangerez plus chez mc d. . le prix est unpeu plus cher
06/2024,"Trs bon, mais les frites pourraient tre meilleures, et la viande plus juteuse"
06/2024,Sympa. Bon hamburger. Bonne viande. On est loin du hamburger du Mac Do ou du Quik
06/2024,Le meilleur burger   Lyon.
06/2024,"Trs bon burger, goutu et pas trop cher!"
06/2024,Un pur bonheur pour les amateur de burger
06/2024,"Vraiment bon, je crois conseille  tout les porcs qui aiment bien manger"
06/2024,"super accueil, trs bon bernie, petit bmol pour les frites"
06/2024,"Au top, service rapide, produits excellents et personnel sympa"
06/2024,"Bel endroit bon accueil prix pas excessif,ce nest pas gastronomique mais cest trs bon!"
06/2024,Big Fernand cest un endroit agrable accueillant les employs sont souriant et on est toujours le bienvenu
06/2024,De passage  Lyon trs surpris de la qualit des produits ainsi que du service. je recommande
06/2024,Une quipe super qui sait vous conseillez. Les burgers sont un dlice!!!
06/2024,Service trs agrable et de qualit ! Bonne ambiance et bon repas au rendez vous !
06/2024,Un peu surfait et trop cher 15 pour des hamburgers bons mais pas extraordinaires.
06/2024,"Des burgers malades retravaills  la franaise avec du bon fromage, un super pain et une viande parfaitement cuite."
06/2024,"Pas aussi ouf que dans mes souvenirs parisiens. Trs correct malgr tout, cela reste  un peu cher !"
06/2024,Les meilleurs burgers de Lyon.Tout est maison et bon.
06/2024,Trs bon mais burger un peu raplaplat
06/2024,Trs bon mais un peu chre
06/2024,La rfrence des burgers  Lyon sige toujours au sommet! Staff au top
06/2024,"Frites uniques, hamburgers excellents  personnel trs accueillant!"
06/2024,"Le personnel est trs sympa, et la nourriture est trs bonne. Que demander de plus?"
06/2024,"Du fait maison, des burgers avec des gots diffrents des traditionnels ! Excellent"
06/2024,Les burgers sont super ! Leurs limonades lixir aussi
06/2024,Restaurant  la hauteur de sa rputation. Ravi autant de la nourriture que du service.
06/2024,"De la qualit,  du got,  du choix. Un excellent burger"
06/2024,Lieu sympa et leurs hamburgers sont juste top
06/2024,Peu dattente et plutt bon mais cher pour ce que cest. Mrite 3 toiles au plus
06/2024,"Trs bien, personnel trs attentif. Le travail  la chne stress un peu le client aussi"
06/2024,Trs bon avec une viande et un accueil super
06/2024,"Meilleurs hamburgers de Lyon, mais attente longue si vous voulez un steak cuit et cher"
06/2024,"Trs bons burgers, bien copieux."
06/2024,Les burgers sont tellement bons... Je recommande!
06/2024,Un service au top niveau et des hamburg  tomb par terre ! Sans aucun doute les meilleurs de lyon !!
06/2024,"Toujours bien accueilli,un peu cher mais prpar avec de bons produits,frites fraches galement"
06/2024,Trs bon burger mais un peu cher
06/2024,Trs bon burger avec des bon fromages franais
06/2024,Un des meilleur burger que jai pu manger !
06/2024,De trs bon Burgers et un service client exceptionnel!
06/2024,"Les burgers sont excellents, les prix un peu moins !"
06/2024,Parfait ambiance conviviale et burger dlicieux
06/2024,Burger et frite au top! Et personnel trs sympa!
06/2024,Petit endroit sympa mise  part les frites un peu trop cuit
06/2024,Super burger trs goteux
06/2024,Trs bon hamburger. Le personnel est trs agrable.
06/2024,Une quipe trs sympa et des burgers tjs au top !
02/2024,Dinguerie
06/2024,"Des Hamburgs de qualits, une dcoration  atypique et agrable. Je recommande !!!!"
06/2024,quipe sympathique et bon Burger
06/2024,"Probablement pas eu de chance le jour o jy tais, mais ctait pas la fte !On donnera srement une seconde chance une autre fois."
06/2024,La qualit du service la vitesse pour servir les commandes toujours satisfait de vous. Continuez !!!
06/2024,"2me exprience chez Big FernandMarne la Valle et Lyon et toujours au top,personnels au top et hamburger un dlice...."
06/2024,"bon burger, le pain manque un peu de tenue, de mache mais bon produit"
06/2024,Parfait tout tait parfaitLes burger les frites maison
06/2024,"Dlicieux et dessert offert pour le petit retard sur la commande, parfait"
06/2024,Des burgers qui valent le dtour surtout le Bernie ! Master raclette power
06/2024,Les meilleurs Burger de Lyon! quipe sympathique et dynamique
06/2024,"Bon mais assez cher, frites pas  mon got"
06/2024,Employs trs souriants et agrables. Hamburgers dlicieux.
06/2024,"Equipe accueillante, bons produits. Un peu cher pour les quantits proposes."
06/2024,Service ultra sympathique. Trs commercial. Bon burger.
06/2024,Trs bon burger et accueil trs souriant !
06/2024,"La nourriture est excelente , lquipe est trs sympathique."
06/2024,"Ambiance top, rapide, super bon!Et surtout le personnel est au top!Merci  vous"
06/2024,Trs bon et qualitatif mais la perfection nexiste pas
06/2024,"Restaurant monstrueux,Le service est rapide, inpeccable et surtout on mange bien."
06/2024,trs bon et service au top !!
06/2024,Le meilleur burger de Lyon! Je reviendrais merci encore et  bientt
06/2024,Des burgers excellents et faits maison accompagns par un service impeccable
06/2024,"Fidel aux autres Big Fernand, trs bon, personnel cool, table propre"
06/2024,Super ambiance et  bons hamburgs!Service rapide
06/2024,"Hamburger dlicieux, quipe sympa ! Rputation mrite ! Bravo !"
06/2024,Bravo hamburger extra accueil top..nous recommandons votre tablissement.
06/2024,"Seuls points negatif, cest trop petit. Sinon cest vraiment bon et lacceuil est top"
06/2024,"Trs bon hamburgers maison, frais, goteux."
06/2024,"Bien, mais les enfants ont pas t convaincus par les choix de boissons."
06/2024,Commande arrive incomplte. 10 euros de vol.  Bravo !!!
06/2024,Rien  dire cest super bon et laccueil est extraordinaire.
06/2024,Bon bagel burger et bon rapport qualit prix
06/2024,"Parmis les meilleurs burger du monde, allezy les yeux ferms"
06/2024,"Trs bon, concept original. Des produits frais et de qualits"
06/2024,"Jadore le burger ici, et les frites aussi"
06/2024,Le meilleur burger de lyon c est ici attention aux imitations !
06/2024,Pas tp de place mais Burger et accompagnement excellent.
06/2024,Super concept tout est frais et fait devant vous et avec le sourire
06/2024,"Les burgers sont trs bons, moins fan des fernandines frites"
06/2024,"Service express, burgers excellents. Les limonades maison sont succulentes."
06/2024,"Commerant, agrable, et vraiment excellent ! Allezy sans rflchir !"
06/2024,"Dlicieux, pas dattente, un trs bon moment..."
06/2024,Le garon  avec les yeux bleus a laccueil est trs motiv et investi .Burgers au top
06/2024,"Des Burgers ou hamburgs fait maison, bonne cuisson des viandes et compositions intressantes."
06/2024,Bon mais trop cher pour les quantits et la qualit du service.
06/2024,Rapidit exceptionnelle excellente saveur point faible la prsentation
06/2024,Au top bon accueil trs bons hamburgs !!
06/2024,"de tres bon burger, je recommande"
06/2024,"Serveur agrable, lieux propre. Bon mais pas exceptionnel."
06/2024,Personnel qui nous refuse lentre 10 minutes avant louverture du restaurant pas trs commerant.
06/2024,Hamburger haut de gamme. Demander un cacolac en boisson juste pour lanimation des serveurs cuisiniers hipsters.
06/2024,"Super, rien  redire cest bon on en a pour son argent et le personnel est super"
06/2024,Le Lulu avec supplement quel dlice  et lquipe est vraiment super
06/2024,"Accueil chaleureux, service rapide, rien  redire tout tait bon !"
06/2024,"Tout simplement magnifique, arrtez les hamburgers mangez des hamburgs!!!"
06/2024,Viande excellente. Service rapide et trs sympa. On reviendra !!
06/2024,"Excellent service, bonnes hamburgers et frites"
06/2024,"Trs bon, bon accueil jen ai eu pour mon argent."
06/2024,Cest de loin le meilleur hamburger de Lyon
06/2024,Bons burgers mais cher pour ce que cest
06/2024,Accueil au top. Service au top. Burger un orgasme buccal
06/2024,Nickel et parfait pour un repas entre amis
06/2024,"Trs bon concept , une bonne ambiance et des produits de qualits!!"
06/2024,Top burger et tres gentils
06/2024,Service rapide et qualit au rendezvous.Je recommande.
06/2024,"Victime de son succs, on se fait quasiment jecter de la salle des la dernire bouche,  prendre  emporter"
06/2024,"Un vrai rgal, des serveurs sympathiques, bref, je recommande !"
06/2024,"Trs bon service, agrables rapide et avec de lhumour"
12/2023,Trop bon !
06/2024,Jy ais mang un bon burger
06/2024,Personnellement agrable et souriant bon rapport qualitprix
06/2024,Toujours aussi bon et  rapideJe conseille le Bernie
06/2024,Franchement super bon et super ambiance ! A trs vite !
06/2024,Accueil sympa et bon burger
06/2024,Super exprience ! Excellents burgers
06/2024,La Rolls du hambuger rapide D Service et qualit au top
06/2024,Cher pour des burgers et frites cram dommage..
06/2024,Toujours excellent mais ils ont augment leurs tarifs
06/2024,Burger trs bon service trs rapide
06/2024,Super bon. Cadre sympathique et quipe super agrable.
06/2024,Super quipe et super accueil lors de ma venue lanne dernire.
06/2024,"Hamburgers dlicieux, service trs sympa"
06/2024,Excellent repas et serveur chaleureux et cordial
06/2024,Du ..la qualit ntait pas au rdv pour le prix
06/2024,Effet kitch garanti. Service sympa et burgers dlicieux.
06/2024,Trs bon restaurant. De la bonne qualit
06/2024,Cest trs bon mais trop cher. 38   deux...
06/2024,Bon burger mais un peu petit
06/2024,Trs trs bon et quipe trs sympa
06/2024,"Du du steak vegan ., trs trs bonne fritte"
06/2024,Trs bon hamburg et personnel trs accueillant
06/2024,Hamburger du tonnerre !! Personnel au top je recommande !!
06/2024,On mange super bien jai apprci merci
06/2024,Service rapide et serveur impeccable
06/2024,Trs bon repas  un prix raisonnable
06/2024,Jaime se resterans  ils sont trop lent
06/2024,Trs bon hamburger. Trs bonne exprience
06/2024,Bon burgers et bien situ dans lyon
06/2024,De trs bon burger spcial Big Fernand
06/2024,"Bonne ambiance, bonne nergie, des trs bons plats !"
06/2024,"Pas si bien que ce que jai pu lire, mais a reste trs correct"
06/2024,Meilleurs burgers de Lyon !
06/2024,Des burger dlicieux mais un prix consquent
06/2024,Le meilleur burger de Lyon. Point final !
06/2024,Burger qui mriterait dtre un peu plus gros
06/2024,Si je pouvais mettre 65 toiles je le ferais
06/2024,Trs bon mais dommage pour lattente
06/2024,Les meilleurs burgers et frites de Lyon !
06/2024,Un des meilleurs hamburge de Lyon sans hsitation
06/2024,"Le Victor,  mon prfr  ambiance trs sympa !"
06/2024,Il vous fon votre commande devant vous et c est fait devant nous
06/2024,Le roi du hamburg je suis bien daccord
06/2024,"Cetais super bon, service impec"
06/2024,Des burgers super bons
06/2024,Les hamburgers sont excellents. Un peu cher.
07/2023,Toujours une bonne adresse
06/2024,"Juste top, bon produit et quipe trs sympa"
06/2024,Pas mal
10/2023,Un peu simple et cher
06/2024,"trs propre, trs bon et trs sympathiques"
06/2024,Une super quipe accueillante. Des bons produits un rgale.
06/2024,je ne peux plus men passer trop bon!
06/2024,Tah le burger et service de qualit mgl
06/2024,"Service rapide, personnel souriant et SUPER HAMBURGS"
06/2024,Cest trs bon mieux que chez les amricains.. ..
06/2024,"Une tuerie !!!!!Cadre sympa, service au top,  excellentissime"
06/2024,"Top, serveurs agrables et de bons produits"
06/2024,"Trs rapide, courtois, et bons produits !!!"
06/2024,"Super qualit, resto un chouia petit"
06/2024,Trs bon restaurant
06/2024,Super bon burger . inoubliable !!
06/2024,Steack pais et bon pain goteux !
06/2024,Une bonne adresse pour de bons hamburgers
10/2023,Delicieux
06/2024,Super cuisine et quipe ! Bravo
06/2024,Qualit des aliments et professionnalisme au rendezvous
06/2024,Accueillent et bon prix correct
06/2024,Trs bien. Bon concept et cest bon.
06/2024,Trs bon  part les frites
06/2024,Trs bon burgers !
06/2024,Un peu cher mais excellent !
06/2024,Hamburgers ou plutt hamburgs... Excellents.
06/2024,Rapport qualitprixaccueil au top !
06/2024,Un peu cher pour un fastfood amlior
06/2024,Un peu cher mais service irrprochable
06/2024,Trs bon burgers !
06/2024,Personnel sympa et nourriture de qualit
06/2024,Trs bons plats et ambiance.
06/2024,Toujours aussi savoureux et rapide !
06/2024,Un classique pour tous les amateurs de burgers
06/2024,"Excellent accueil, excellentes recettes."
06/2024,Prix trs comptitifs pour la qualit.
06/2024,"Excellent, quipe sympa. Rien  redire."
06/2024,Super hamburger ! Je recommande
06/2024,super burgers ! je recommande
06/2024,Probablement les meilleurs burgers de Lyon
06/2024,"bons burgers, communication thtrale dsagrable"
06/2024,C est gras mais c est bon
06/2024,"Concept trs sympa, qualitatif et quipe sympa"
06/2024,trs bien
06/2024,Les Burger  la franaise jadore merci
06/2024,Commerant trs sympathique et gnreux
06/2024,Viande franaise de qualit et service rapide
06/2024,Cest tres bon !
06/2024,Meilleur burger de ma vie.
06/2024,Trs bons burgers
06/2024,Excelent et personnel toujours au top !
06/2024,Cest bon mais cest cher
06/2024,"Trs sympa, trs rapide, et trs bon"
06/2024,Super accueil et bonne qualit
10/2023,Bien mang.
06/2024,"Excellent burgs, accueil sympathique"
06/2024,En cas de faim et dune envie de burger allez y
06/2024,Cest bon et convivial
06/2024,Tres bon mes assez cher
06/2024,Ingrdients utiliss trs bonne qualit
06/2024,Trs bons burgers !
06/2024,Trs bons hamburgers
06/2024,trs bons burgers !!
06/2024,Lieu et personnel hyper sympa
06/2024,Toujours au top
06/2024,Miam miam
06/2024,Super bon
06/2024,Vraiment top je conseille vivement
06/2024,quipe super accueillante !
06/2024,A chaque fois une belle exprience
06/2024,Trs bon burger
06/2024,Au top je recommande
06/2024,Burger fait maison le toooop!
06/2024,Juste gnial et delicieux !!
06/2024,Trs accueillant et trs bon
06/2024,Meilleurs burgers de Lyon
06/2024,"Top, comme tous les Big Fernand !"
06/2024,Bof bof
06/2024,Excellent et personnel chaleureux
06/2024,Trs bons produits
06/2024,Super burger copieux
06/2024,Les meilleurs hamburgers de Lyon
06/2024,Tro cher 12 un hamburger
06/2024,Meilleurs burgers de Lyon
06/2024,Un service trs agrable.
06/2024,Sympathique et bon. Ce quon cherche
06/2024,Excellent je recommand
06/2024,quipe sympa et dynamique.
06/2024,Burger originaux et de qualit
06/2024,Le personnel est agrable
06/2024,Leurs tomates sont INCROYABLES
06/2024,"Trs bon, trs sympa"
06/2024,Meilleur burger de Lyon
06/2024,Jadore tout simplement !!
06/2024,Toujours aussi bon !
06/2024,Frites trop cuites et molles
06/2024,De trs bonnes frites
06/2024,Des hamburgs de qualits !
06/2024,Trs bon !! A dcouvrir
06/2024,Bon burger de qualit
06/2024,Surcot.
06/2024,Les hamburgers sont des tueries !
06/2024,Bon et super service
06/2024,Des hamburgs de qualit !
06/2024,Beaucoup trop bon
06/2024,"Sympa, bon et rapide"
06/2024,Mieux que MC do
06/2024,Excellents burgers.
06/2024,Sympa et bon
